company_id,company_name,prefecture,address,phone,url,status
09-003013,㈱万建設興業,栃木,那須塩原市扇町１０－１,0287－36－0075,https://www.yorozukensetsu.co.jp,pending
09-002656,㈱イケダ工務店,栃木,宇都宮市上横倉町３０９,028－665－3088,https://kk-ikeda.net,pending
09-016909,松盛堂㈱,栃木,小山市西城南３－７－３７,0285－31－0021,https://www.is-home.co.jp,pending
09-022172,㈲大紘建設,栃木,塩谷郡高根沢町宝積寺２３６１－１７,028－678－3005,https://r.goope.jp/sr-09-093861s0020,pending
09-026163,ノベルハウス㈱,栃木,那須郡那珂川町東戸田５５５－６,0287－96－5035,https://ikeko1947.jp,pending
09-025689,ＬＨＧ　ＡＲＣＨＩＴＥＣＴＳ㈱,栃木,宇都宮市上籠谷町１３５３－６,028－348－3532,https://ikeko1947.jp,pending
09-024202,㈲平成ハウジング,栃木,那須塩原市鍋掛１０８８－１４０,0287－62－4088,https://tgnr.jp/company/heisei-housing,pending
09-002134,丸山工業㈱,栃木,宇都宮市鶴田町１９６０,028－648－2920,https://hirai-hd.co.jp/about/group/maruyama,pending
09-010851,㈱薄井工務店,栃木,宇都宮市下砥上町１１９０－３,028－658－4413,https://u-41.co.jp,pending
09-021686,㈱エスホーム,栃木,宇都宮市平出町３５６３－３,028－613－6606,https://shome.co.jp,pending
09-017639,㈲大窪建築設計事務所,栃木,宇都宮市細谷町７３３－１,028－650－5855,https://noa-home.jp,pending
09-016247,㈱創建,栃木,那須塩原市上中野４２０－１,0287－65－0775,https://ikasu-soken.jp,pending
09-023599,㈱アルシス,栃木,那須塩原市唐杉１００－７,0287－67－2224,https://al-sys.jp,pending
09-022706,㈱イー・プランニング,栃木,栃木市大宮町１６９３－３１,0282－28－1537,https://www.e-planning-ie.com,pending
09-018880,エステート住宅産業㈱,栃木,宇都宮市駅前通り１－１－５,028－621－0021,https://www.estate21.co.jp,pending
09-025619,㈱Ｇｏｏｄ　Ｈｏｕｓｅ,栃木,足利市大橋町１－１８２８－２１,0284－43－8670,https://ikeko1947.jp,pending
09-023723,㈲住研,栃木,大田原市紫塚１－３－２６,0287－23－7588,https://ha-juken.co.jp,pending
09-013765,㈱大生建物,栃木,足利市本城２－１９０１－１８,0284－42－6670,https://taisei-sc.jp,pending
09-019736,㈱タカオ建築研究所,栃木,下野市石橋１８１－２,0285－53－6055,https://takao-sekkei.jp,pending
09ｰ025321,㈱ｔｅａｍ－Ｋ風間,栃木,佐野市金井上町２２６９－２,0283－24－5493,https://ikeko1947.jp,pending
09-016716,㈱ビックボックス,栃木,宇都宮市簗瀬町２３５７,028－634－1236,https://u-41.co.jp,pending
09-020404,㈱マスケン,栃木,宇都宮市西川田東町１１－１,028－653－4786,https://masuken-t.jp,pending
09-026755,㈱リプレイ,栃木,小山市駅東通り２－２０－１３,0285－37－7110,https://www.replay-housing.com,pending
09-002500,七浦建設㈱,栃木,大田原市若草２－１０５９－１,0287－23－5477,https://ishinhome.co.jp/shop/tochigi_kenhoku,pending
09-019205,㈱林材木店,栃木,真岡市寺内１４３１,0285－82－2685,https://www.h-wood.co.jp,pending
09-017561,㈱ミヤマホーム,栃木,宇都宮市平出町４０６６－４６,028－662－4111,https://www.miyamahome.co.jp,pending
09-017747,㈱ＩＫホーム,栃木,鹿沼市貝島町５８１－４,0289－65－5555,https://www.ikhome.co.jp/index.html,pending
09-004682,㈲板橋工務店,栃木,佐野市韮川町３００,0283－23－5987,https://partnershop.takara-standard.co.jp/shop/76,pending
09-024392,亀工房㈱,栃木,足利市樺崎町２１７－１,0284－42－8414,https://www.kame-kobo.jp,pending
09-023229,㈱ケーエムハウス,栃木,宇都宮市下平出町１５９９－６,028－664－1110,https://ikeko1947.jp,pending
09-025323,㈱健康太郎の家,栃木,宇都宮市峰２－２８－８,028－651－3300,https://u-41.co.jp,pending
09-023289,㈱島野工務店,栃木,小山市美しが丘３－２０－３,0285－45－0396,https://shimanokoumuten.co.jp,pending
09-016569,㈱伸興建設,栃木,さくら市卯の里３－２９－３,028－682－8371,https://www.sakura-business-guide.jp/gyoushu/shinkou-kensetu,pending
09-005296,㈱蕎麦田工務店,栃木,真岡市大谷本町６－１,0285－82－5711,https://ja.nc-net.or.jp/company/105214/equipment,pending
09-014536,㈱栃毛木材工業,栃木,鹿沼市下永野７７７,0289－84－0036,https://tochimou.jp,pending
09-001769,㈱浜屋組,栃木,矢板市本町１２－６,0287－43－1181,https://hamayagumi.co.jp,pending
09-020836,㈲アイホーム,栃木,那須塩原市唐杉９９－９,0287－65－5024,https://homemap.jp/builders/aihomu,pending
09-012226,㈱イケダ,栃木,宇都宮市徳次郎町３０６－３,028－665－0015,https://ikeko1947.jp,pending
09-025243,㈲池田工務店,栃木,栃木市岩舟町新里１３７４－４,0282－55－5033,https://www.iwafune-shokokai.or.jp/member/127,pending
09-022225,イケダ創建㈲,栃木,足利市五十部町３５４－７,0284－22－1300,https://ikeko1947.jp,pending
09-020416,磯建設㈱,栃木,那須郡那珂川町小口１４８９,0287－92－3541,https://tnhshik.sakura.ne.jp,pending
09-014855,㈱エイシン,栃木,さくら市氏家２８９５－２,028－682－6193,https://u-41.co.jp,pending
09-024706,㈱Ｎ＆Ｒ　ＨＯＭＥ,栃木,宇都宮市道場宿町１２２３－３,028－601－7633,https://ikeko1947.jp,pending
09-020334,㈱エレフォン,栃木,栃木市箱森町２－４７,0282－25－2975,https://www.erewhon.jp,pending
09-010485,㈱加藤工務店,栃木,河内郡上三川町西蓼沼３５－１,0285－56－7653,https://kato-koumuten.co.jp,pending
09-024615,㈱樹の蔵,栃木,那須郡那須町高久乙１４４８－２４,0287－73－4011,https://kinokura-home.co.jp,pending
09-015632,㈱グレイド,栃木,小山市土塔２２９－３,0285－37－7541,https://grade-co.jp,pending
09-023461,㈱建築工房,栃木,小山市東城南４－６－３,0285－37－9386,https://www.kenchiku-koubou.jp,pending
09-002560,㈱槐工務店,栃木,大田原市中田原６３３－６,0287－22－4934,https://saikachi.co.jp,pending
09-008148,㈲齋藤住建,栃木,足利市百頭町２０１７－５６,0284－71－5248,https://www.saitojuken.com,pending
09-024775,Ｓｕｓｔａｉｎａｂｌｅ　ＤＥＳＩＧＮ　ｏｆｆｉｃｅ㈱,栃木,日光市瀬尾９８１－２,0288－22－2115,https://sd-office.jp,pending
09-025348,㈱関口建設,栃木,栃木市大平町榎本９０４－３,0282－43－6437,https://digital-construction.jp/column/1761,pending
09-019960,㈱相互企画,栃木,那須塩原市南郷屋４－１６－１,0287－36－3925,https://sougokikaku.co.jp,pending
09-020557,㈱創造日建,栃木,宇都宮市北一の沢町２１－２０,028－625－0011,https://selco-souzou.co.jp/company,pending
09-019092,㈱ソエル,栃木,栃木市岩舟町曲ケ島１８０６－４,0282－28－6781,https://u-41.co.jp,pending
09-002061,大一建設㈱,栃木,大田原市紫塚１－１４－１３,0287－22－5118,https://u-41.co.jp,pending
09-011738,田村建設㈱,栃木,那須塩原市上厚崎４３５－６,0287－62－3574,https://tnhshik.sakura.ne.jp,pending
09-025985,㈱ＤＩＰ,栃木,宇都宮市富士見が丘４－３１－２３,028－624－5700,https://ikeko1947.jp,pending
09-018642,東建ハウス㈱,栃木,宇都宮市緑２－１５－１４,028－666－6494,https://ikeko1947.jp,pending
09-023151,那須倶楽部㈱,栃木,宇都宮市曲師町５－１１－３Ｆ,028－678－8011,https://nasuclub.jp,pending
09-001002,那須土木㈱,栃木,大田原市中央１－１３－１０,0287－23－5678,https://tnhshik.sakura.ne.jp,pending
09-019706,㈱ニットーホーム,栃木,栃木市大平町富田１３９０,0282－43－1501,https://ikeko1947.jp,pending
09-020750,㈱ハウスプランナーハネイシ,栃木,宇都宮市陽東２－４－１０,028－660－4832,https://do-house.jp,pending
09-023155,㈲響屋,栃木,宇都宮市中戸祭町２８９９－２５,028－621－7805,https://ikeko1947.jp,pending
09-010011,㈱福原建設,栃木,宇都宮市春日町１３－９,028－658－6170,https://dokonet.jp/top/shop/tochigi/2835205,pending
09-003180,㈱二葉産業,栃木,大田原市狭原１１４６,0287－54－2828,https://www.futabayy.co.jp,pending
09-001340,㈱牧田工務店,栃木,栃木市薗部町２－６－６,0282－22－3316,http://www.makita-komuten.co.jp,pending
09-020514,宮川建築工業㈱,栃木,宇都宮市岩曽町９２１－１,028－661－4604,https://tnhshik.sakura.ne.jp,pending
09-024917,夢創ハウジング㈱,栃木,小山市乙女３－３１－２８,0285－38－9290,https://ikeko1947.jp,pending
09-001863,㈲山本工業,栃木,宇都宮市簗瀬３－２１－１,028－636－0611,https://yamamoto-arc.co.jp,pending
09-022616,㈱家守,栃木,宇都宮市富士見が丘３－１６－５,028－678－8957,https://tnhshik.sakura.ne.jp,pending
09-016740,㈲アメニティホームヨシハラ,栃木,日光市今市本町３３－６,0288－22－8688,https://www.amenity-home.co.jp,pending
09-018126,㈱川中子住建,栃木,下野市小金井５－２－１,0285－44－3333,https://ikeko1947.jp,pending
09-015005,㈱けんちくや前長,栃木,那須烏山市野上３８９－９,0287－82－3311,https://tnhshik.sakura.ne.jp,pending
09-014688,成常建設㈱,栃木,宇都宮市下栗１－２３－１３,028－632－1700,http://seijyo1983.jp,pending
09-008985,竹石建設㈱,栃木,芳賀郡芳賀町祖母井５００,028－677－0195,https://u-41.co.jp,pending
09-024107,ハイビック㈱,栃木,小山市飯塚１７２８,0285－25－4785,https://ikeko1947.jp,pending
09-008713,㈱八興建設,栃木,日光市今市２５１－２,0288－22－5418,http://www.hakkokensetsu.co.jp,pending
09-020347,㈲矢野住建,栃木,宇都宮市新里町丙３０５－１４,028－665－4186,https://tnhshik.sakura.ne.jp,pending
T00-005475,㈱カチタス,群馬,桐生市美原町４－２,0277－43－1033,https://home.katitas.jp/buyers_search/area/gunma,pending
00-004645,㈱ヤマダホームズ,群馬,高崎市栄町１－１,027－310－2244,https://www.style-web.sakura.ne.jp/miyabun,pending
10-013412,㈱一条工務店群馬,群馬,伊勢崎市西野町３５０,0270－63－5711,https://kimar.jp/ichijo_gunma,pending
10-024410,群馬グランディハウス㈱,群馬,高崎市江木町３０２－５,027－386－3311,https://www.grandy.co.jp/company/group/gunma-grandy,pending
00-022915,㈱石田屋,群馬,藤岡市藤岡９３６－６,0274－52－2132,https://www.style-web.sakura.ne.jp/miyabun,pending
10-017334,㈱ジョイホーム,群馬,高崎市小八木町５５３－２,027－384－8646,https://www.hyodokoumuten.co.jp,pending
10-011399,㈱髙藤建設,群馬,太田市寄合町１１０－２,0277－78－3324,https://www.shinodakoumuten.jp,pending
10-014494,四季の住まい㈱,群馬,高崎市中豊岡町８２４－１,027－328－6544,https://www.shinodakoumuten.jp,pending
10-010465,桂建設㈱,群馬,みどり市笠懸町阿左美７６３－２,0277－76－7723,https://www.katsura-build.jp,pending
10-020796,㈱クリエートコーポレーション,群馬,前橋市石倉町３－１１－２,027－253－3626,https://www.for-rentclub.co.jp,pending
10-023085,ビューハウス㈱,群馬,伊勢崎市連取町１９７９－３,0270－27－6633,https://www.viewhouse.co.jp,pending
10-022086,㈱楽屋,群馬,前橋市南町３－５６－８,027－223－8838,https://www.style-web.sakura.ne.jp/miyabun,pending
10-010042,渋沢テクノ建設㈱,群馬,前橋市元総社町３９５－６０,027－253－3450,http://chi-shi-ma.co.jp,pending
10-007396,㈱斉藤林業,群馬,沼田市発知新田町７５９－１,0278－50－4118,http://chi-shi-ma.co.jp,pending
00-017855,㈱大雄建設,群馬,太田市飯田町９６４－８,0276－30－3755,https://www.daiyukensetsu.co.jp,pending
00-027841,㈱サンポウ,群馬,沼田市薄根町４４７０－１,0278－24－4114,https://sanpo-group.co.jp/home,pending
10-018485,㈱和奏建設,群馬,太田市高林東町１２１８－２,0276－30－5533,http://www.hinokiya-kitakanto.co.jp,pending
00-025108,㈱翼創建,群馬,伊勢崎市富塚町２２１－１１,0270－32－8411,https://www.shinodakoumuten.jp,pending
10-011047,㈱長建産業,群馬,伊勢崎市ひろせ町４１０４－９,0270－25－4600,https://www.choken.jp,pending
10-025240,オールハウジング㈱,群馬,高崎市緑町１－６－５,027－387－0700,https://www.ichijo.co.jp/guide,pending
10-014869,挽野建設㈱,群馬,伊勢崎市福島町６６７,0270－32－9838,https://www.shinodakoumuten.jp,pending
10-022554,㈱サンコウホーム,群馬,藤岡市中栗須２４２－４,0274－22－9411,https://www.shinodakoumuten.jp,pending
10-017415,㈱大成住建,群馬,前橋市三俣町３－８－９,027－237－2411,https://www.shinodakoumuten.jp,pending
10-015036,㈱群馬美建,群馬,前橋市西片貝町４－２２－６,027－243－6600,https://www.shinodakoumuten.jp,pending
10-000188,立見建設㈱,群馬,前橋市総社町植野８４１,027－251－5678,https://www.tatsumi-kk.co.jp/kensetsu,pending
10-003460,上柿建設㈱,群馬,伊勢崎市稲荷町３８２－１,0270－25－5745,https://tsukamotokoumuten.jp,pending
10-021610,アイワホーム㈱,群馬,太田市西矢島町１６６－１,0276－47－0053,https://tsukamotokoumuten.jp,pending
10-009109,㈱関工務所,群馬,利根郡川場村谷地１９５０,0278－52－2239,https://ishizeki.co.jp,pending
10-007653,㈱廣神建設,群馬,高崎市並榎町３０７－１,027－388－8333,https://wabika.com,pending
10-024521,㈱ワンズホーム,群馬,高崎市棟高町８０３－５,027－386－2282,https://www.ichijo.co.jp/guide,pending
10-024094,㈱ヒロミヤ住建,群馬,高崎市山名町６０８－４,027－388－1961,https://www.shinodakoumuten.jp,pending
10-021644,㈱エフアイホーム,群馬,伊勢崎市茂呂町２－２８３４－３,0270－21－7575,https://www.ai-koumuten.co.jp/exhibition/oota,pending
10-003779,㈱清水,群馬,高崎市上小塙町５７７－４,027－343－0896,https://www.kurosawa55.com,pending
10-023101,㈱カシワ建設,群馬,太田市市場町１１４０－４,0284－72－2563,https://kashiwa-kk.co.jp,pending
10-002391,㈱岡建,群馬,高崎市西島町４１５－２,027－384－3166,https://www.okaken-home.co.jp,pending
10-003400,㈱寺島製材所,群馬,渋川市渋川２０６３－２１,027－233－0700,http://chi-shi-ma.co.jp,pending
10-024125,㈱アユムホーム,群馬,高崎市問屋町西１－３－５,027－381－8133,https://tsukamotokoumuten.jp,pending
10-013063,伊藤建設工業㈱,群馬,太田市新田村田町１６６３,0276－57－3498,https://tsukamotokoumuten.jp,pending
10-008537,大一建設㈱,群馬,北群馬郡吉岡町南下２５３,0279－54－4385,https://www.ichijo.co.jp/guide,pending
10-020676,㈱マイホーム,群馬,伊勢崎市茂呂町１－４７０－３,0270－22－2310,https://www.shinodakoumuten.jp,pending
10-025083,㈱ラスタ工務店,群馬,前橋市元総社町１－２－３,027－254－8101,https://lasta1015.com,pending
10-019195,㈱コンクスハウジング,群馬,高崎市問屋町３－９－５,027－370－6670,https://www.shinodakoumuten.jp,pending
10-002017,㈱篠田工務店,群馬,前橋市六供町５－１－２,027－225－0510,https://www.shinodakoumuten.jp,pending
10-021760,㈱膳,群馬,伊勢崎市三和町２８５０－８,0270－61－5355,https://www.hyodokoumuten.co.jp,pending
10-002580,吉田建設㈱,群馬,太田市大原町１４８,0277－78－2902,https://www.ai-koumuten.co.jp/exhibition/yoshioka,pending
10-007011,大進建設㈱,群馬,伊勢崎市平和町２５－５,0270－25－0775,https://www.style-web.sakura.ne.jp/miyabun,pending
10-000852,㈱野村建設工業,群馬,桐生市広沢町１－２５３８－１,0277－52－8282,https://gunma-shukatsu-navi.jp/company/id2422,pending
10-020860,ＹＫ建物㈱,群馬,伊勢崎市下触町８４１－２,0270－40－0740,https://www.crosshouse.jp,pending
10-009428,㈲相生建設,群馬,伊勢崎市東小保方町３４８３－６,0270－63－5506,http://www.ishin-isesaki.co.jp,pending
10-010590,エアムーブ住宅㈱,群馬,前橋市大友町３－８－７－１Ｆ,027－254－3988,http://chi-shi-ma.co.jp,pending
10-021767,㈱オムニバス,群馬,前橋市上小出町１－３１－２－１０６,027－225－8241,http://chi-shi-ma.co.jp,pending
10-004255,角屋工業㈱,群馬,沼田市栄町１００－１,0278－23－5321,http://chi-shi-ma.co.jp,pending
10-023934,㈱かなう家,群馬,太田市藤阿久町９１３－１９－１０９,0276－33－7007,https://qlashisa.com,pending
10-003845,草処建設㈱,群馬,桐生市新里町新川１７１,0277－74－1682,https://www.shinodakoumuten.jp,pending
10-010774,㈱黒沢工務店,群馬,藤岡市中２００２－３３,0274－23－3886,https://rabbynet.zennichi.or.jp/agency/00070170,pending
10-023556,（一社）群馬県住宅建設連合会,群馬,前橋市元総社町１２２５－１,027－289－5443,https://www.sowel.or.jp/roffic/up_images/0bc4b6a388dc9e205b2064d12a2d455a.pdf,pending
10-021221,㈱ＳＡＭＡＴＡ,群馬,高崎市下豊岡町１５３９－３,027－386－8000,https://www.shinodakoumuten.jp,pending
10-005305,㈱白石建設,群馬,太田市大原町１０８,0277－78－2819,https://shiraishi-kensetsu.co.jp,pending
10-023910,㈱ツリーライフ,群馬,伊勢崎市野町２８－５,0270－50－0538,https://www.shinodakoumuten.jp,pending
10-014867,天工ハウジング㈱,群馬,前橋市鶴光路町３７０－１,027－265－1451,https://www.hyodokoumuten.co.jp,pending
10-007223,中村住宅工業㈱,群馬,太田市龍舞町１８０３－１,0276－45－0555,https://tsukamotokoumuten.jp,pending
10-008589,マイスターハウス㈱,群馬,高崎市上中居町３３７－２,027－325－2400,https://www.meisterhouse.co.jp,pending
10-025608,㈱モデスト,群馬,太田市大原町２２５６－１８,0277－47－6308,https://www.shinodakoumuten.jp,pending
10-021329,㈱ヤマイチ,群馬,前橋市富士見町時沢３２０７,027－288－5922,https://www.shinodakoumuten.jp,pending
10-020944,㈲リビングアイ,群馬,桐生市堤町３－７－１７,0277－47－1171,https://tokijiji.sakura.ne.jp/hikaku/gunma-gyousya/312,pending
10-014531,㈲渡辺沖次郎商店,群馬,前橋市三俣町１－２７－１６,027－231－0793,https://www.hyodokoumuten.co.jp,pending
10-023568,蒼天創業㈱,群馬,太田市東長岡町１２６４－１,0276－25－6210,https://www.openwork.jp/company.php,pending
10-000635,㈱高草木工務店,群馬,桐生市広沢町１－２５８４,0277－54－0417,https://qlashisa.com,pending
10-017816,㈱ＢＥＳＳ群馬,群馬,高崎市日高町１０５２－１,027－364－5123,https://takasaki.bess.jp,pending
00-014231,宮下工業㈱,群馬,前橋市石倉町５－１４－９,027－251－1406,https://www.style-web.sakura.ne.jp/miyabun,pending
10-000845,守屋建設㈱,群馬,太田市新井町５１５－８,0276－46－2111,http://moriya-lab.co.jp,pending
10-019189,㈲山田工務店,群馬,太田市新田瑞木町１－４,0276－57－4018,https://yamadakoumuten1.com,pending
10-019471,鵜川興業㈱,群馬,前橋市六供町４－２０－６,027－224－3105,https://tsukamotokoumuten.jp,pending
10-018979,㈱山里建設,群馬,高崎市下中居町３８１,027－330－5252,https://es-home.co.jp,pending
00-000666,河本工業㈱,群馬,館林市北成島町２５４４,0276－72－3321,https://tsukamotokoumuten.jp,pending
T00-009699,㈱Ｃｏｃｏ．Ｌａｎｄｓｃａｐｅ,群馬,太田市藤阿久町５００－１,0276－45－8111,https://www.ichijo.co.jp/guide,pending
10-018968,アカギホーム㈱,群馬,前橋市徳丸町１２３－１,027－265－6778,https://akagihome.com,pending
10-017959,㈱アライ,群馬,高崎市飯塚町３８２－７,027－361－4349,https://www.style-web.sakura.ne.jp/miyabun,pending
10-020970,㈱ウッドプラン,群馬,高崎市上佐野町８２４－３,027－326－2348,https://www.woodplan.jp,pending
10-019231,高原都市開発㈱,群馬,吾妻郡長野原町北軽井沢１９９０－２５３４,0279－84－1545,http://chi-shi-ma.co.jp,pending
10-013925,㈱住建産業堀越,群馬,藤岡市白石１２７８－３,0274－23－9243,https://www.shinodakoumuten.jp,pending
10-016773,数寄清計画研究所㈱,群馬,館林市新宿１－１－１３,0276－72－1007,https://www.gunmanoie.jp/busy.php,pending
10-002116,㈱津久井工務店,群馬,渋川市渋川１１１２－１,0279－24－3333,http://www.tsukuikoumuten.jp,pending
10-020195,㈱ディーワイプラン,群馬,高崎市新保町２７４－２,027－370－0081,https://www.dyp.co.jp,pending
10-024811,㈱和建匠,群馬,藤岡市藤岡２３４３－８,0274－50－4036,https://www.shinodakoumuten.jp,pending
10-025198,ララハウス㈱,群馬,太田市新井町５２０－１０,0276－47－3388,https://www.lala.co.jp,pending
10-017624,㈱ワコーハウジング,群馬,太田市大原町６９２－６,0277－78－6793,https://www.whousing.jp,pending
10-021289,㈱アーリーホーム,群馬,桐生市新里町新川１１５６－５,0277－74－5400,https://early-home.co.jp,pending
10-008466,㈱荒木工務店,群馬,渋川市渋川２７６４－３,0279－24－1181,https://araki-koumuten.com,pending
10-009771,㈱浦野建設,群馬,高崎市下斎田町３９３－３,027－329－6043,https://urano-kensetsu.co.jp,pending
10-021120,㈲子育て世代の家設計室,群馬,太田市新田木崎町１０９５－５,0276－60－8877,https://www.kosodate-sekkei.co.jp,pending
10-013409,三洋建設㈱,群馬,桐生市相生町３－５０４－１６,0277－52－4858,https://www.ai-koumuten.co.jp/exhibition/yoshioka,pending
10-015095,㈱三陽住建,群馬,桐生市広沢町４－１９７６－５０,0277－52－7655,https://www.sanyou-juken.co.jp,pending
10-024923,しあわせの住まい,群馬,前橋市西片貝町４－２０－９,027－224－3890,https://ienavigunma.jp/shiawasenosumai,pending
10-010401,清水開発㈱,群馬,桐生市相生町２－２０１,0277－53－2580,https://www.shinodakoumuten.jp,pending
10-001104,㈲杉内建設,群馬,伊勢崎市豊城町２２５１－１,0270－25－7717,https://www.sugiuchi-kennsetsu.com,pending
10-019873,住まいのＧＥＮ㈲,群馬,沼田市石墨町１８８９－１,0278－22－6522,https://sumai-no-gen.co.jp,pending
10-008629,大栄商事㈱,群馬,沼田市榛名町４２７２,0278－23－1671,https://www.daiei-shoji.co.jp,pending
10-003850,田村建設㈱,群馬,前橋市古市町１－１６－６,027－251－5770,http://chi-shi-ma.co.jp,pending
10-012049,㈱田村建設,群馬,伊勢崎市小泉町４５０－４,0270－63－3333,https://www.imap.ne.jp/place_detail/page/1038/0,pending
10-002294,タルヤ建設㈱,群馬,富岡市富岡２７５９,0274－62－3241,https://sumai.panasonic.jp/sumai-partners/shop/detail.php,pending
10-006728,㈱中野建業,群馬,甘楽郡甘楽町小幡７０４,0274－74－2104,https://naka-home.d.dooo.jp,pending
10-009182,㈱初谷建設,群馬,前橋市駒形町１２３２－６,027－266－1907,https://hatsugai.co.jp,pending
10-022817,㈱林設計事務所,群馬,富岡市南蛇井２２００－２,0274－67－2185,"https://www.sanin-chuo.co.jp/articles/-/93930#:~:text=%E6%9E%97%E7%9B%B4%E6%96%87%E6%B0%8F-,%E3%80%90%EF%BC%B7%EF%BC%A5%EF%BC%A5%EF%BC%AB%EF%BC%AC%EF%BC%B9%20%EF%BC%A6%EF%BC%A1%EF%BC%A3%EF%BC%A5%E3%80%91%E8%A8%AD%E8%A8%88%E3%81%AB%E3%81%A8%E3%82%89%E3%82%8F%E3%82%8C%E3%81%AA%E3%81%84%E4%BA%8B%E6%A5%AD%E5%B1%95%E9%96%8B%E5%88%86%E9%87%8E%E3%82%92,%E7%A4%BE%E9%95%B7%EF%BC%8F%E4%B8%AD%E6%9E%97%E7%9B%B4%E6%96%87%E6%B0%8F",pending
10-021946,ブライトハウス㈱,群馬,前橋市茂木町１１５５－５,027－212－8765,https://brighthouse.jp,pending
10-022617,ほしかわ工務店㈱,群馬,高崎市下小塙町６０９－７,027－340－7006,https://hossyhouse.com,pending
10-007300,松浪建設㈱,群馬,太田市新島町７４４,0276－45－1131,https://sumai.panasonic.jp/sumai-partners/shop/popup_print.php,pending
10-009855,㈱横山建設,群馬,安中市板鼻２４９－１,027－382－1380,https://yokoken3190.jimdoweb.com,pending
10-011178,㈱林藤ハウジング,群馬,前橋市敷島町２４８－９,027－234－4060,http://chi-shi-ma.co.jp,pending
10-020395,㈱アルファプラン,群馬,前橋市問屋町２－４－３,027－210－5777,https://www.alphaplan.co.jp,pending
00-002916,石川建設㈱,群馬,太田市浜町１０－３３,0276－45－1621,https://www.style-web.sakura.ne.jp/miyabun,pending
10-009429,㈱石川工務店,群馬,館林市緑町２－６－１,0276－75－4128,http://www.ishikawa-k.info,pending
10-018555,㈲石山不動産,群馬,桐生市新里町山上５４４－６,0277－74－4800,https://ishiyama-f.jp,pending
